tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569016588411789312,0,1.0,3,1.0,US Airways,,stephenrodrick,,0,airway supposed call internetted desk especially since reservation told directly call main cobblestone number,,2015-02-20 22:11:41 -0800,nan,Arizona
569016065600008193,0,1.0,7,1.0,US Airways,,scottydont11,,0,airway u lose flight plan ur flight crew fa timed th shaving us sit tarmac lehr pathetic,,2015-02-20 22:09:36 -0800,"El Paso, TX",Mountain Time (US & Canada)
569015470025793536,0,1.0,3,1.0,US Airways,,_G_Stevens,,0,airway jive hold cobblestone minute waiting talk someone flight tomorrow another number call,,2015-02-20 22:07:14 -0800,NYC,Eastern Time (US & Canada)
569015379021795328,0,1.0,7,0.6667,US Airways,,scottydont11,,0,airway despicable flight plan lost weve sitting tarmac hour cobblestone min flight,,2015-02-20 22:06:52 -0800,"El Paso, TX",Mountain Time (US & Canada)
569015346624991232,2,1.0,9,,US Airways,,AndreiNystrom,,0,airway hey guy want say best flight ever thank much fell asleep actually wet dream,,2015-02-20 22:06:45 -0800,Russia,
569013921660731393,0,1.0,3,1.0,US Airways,,YanniRobel,,0,airway help update takt profile ticket book via aa lamp infold didnt get pass jive hold forever,,2015-02-20 22:01:05 -0800,"Seattle, WA",Pacific Time (US & Canada)
569009996668624896,0,0.6633,6,0.6633,US Airways,,ben0fficial,,0,airway your noncoring miles united traveled last year,,2015-02-20 21:45:29 -0800,Los Angeles by way of Philly,
569007993897013249,1,0.6535,9,0.0,US Airways,,luvisalluneed4,,0,airway need check information regarding hotel reshuttle routing flight undelayed flight,,2015-02-20 21:37:32 -0800,somewhere only we know,
569007890029129728,0,0.6806,0,0.3453,US Airways,,ParHammer,,0,airway eventually given flight memphian taken original flight mobcap checked father,,2015-02-20 21:37:07 -0800,"Rialto, Ca",Pacific Time (US & Canada)
569007852607680512,0,1.0,3,1.0,US Airways,,stephenrodrick,,0,airway heck one get internetted desk authorize waiver involved hold another hour,,2015-02-20 21:36:58 -0800,nan,Arizona
569006176186183680,0,1.0,3,1.0,US Airways,,ben0fficial,,0,airway supposed discuss matter computer customer hairline predividend,,2015-02-20 21:30:18 -0800,Los Angeles by way of Philly,
569002703558475777,0,1.0,0,1.0,US Airways,,MarthaH65165635,,0,airway togt miles sair last four flight good hairline much improve billing issue eats groom air service,,2015-02-20 21:16:30 -0800,nan,
569000361735761920,0,1.0,3,1.0,US Airways,,UnluckyDon,,0,airway naysay call connection get song dance weather weather bad 3 days scalled 2 days oftentime,,2015-02-20 21:07:12 -0800,"Santa Cruz, CA",
568999879176949760,0,1.0,6,0.6512,US Airways,,FirstTeachers1,,0,airway really tried already message available next idea,,2015-02-20 21:05:17 -0800,"Birmingham, AL",Central Time (US & Canada)
568999631956393984,0,1.0,1,0.6509,US Airways,,SweetingR,,0,airway imi glad your sorry imi homeless night make feel secure,,2015-02-20 21:04:18 -0800,"Asheville, NC",Eastern Time (US & Canada)
568997394345533440,0,0.6946,1,0.6946,US Airways,,SweetingR,,0,airway meant ill sleeping park bench belanda st thanks guy,,2015-02-20 20:55:24 -0800,"Asheville, NC",Eastern Time (US & Canada)
568997237176569856,1,0.3664,9,0.0,US Airways,,SweetingR,,0,airway ah given one shuttle voucher ever get back airport youl getting bill,,2015-02-20 20:54:47 -0800,"Asheville, NC",Eastern Time (US & Canada)
568997136643309568,0,1.0,1,0.6811,US Airways,,XtianinNYC,,0,airway wonder misery considered damage breach contract lawsuit lawyer,,2015-02-20 20:54:23 -0800,nan,Eastern Time (US & Canada)
568997044406374400,0,0.6733,6,0.3532,US Airways,,SweetingR,,0,airway wait booked along hotel nearby sent anyway hotel manager disbelief,,2015-02-20 20:54:01 -0800,"Asheville, NC",Eastern Time (US & Canada)
568996855566245889,2,0.3517,9,0.0,US Airways,,SweetingR,,0,airway dont worry found hotel min away got around upmix problem,,2015-02-20 20:53:16 -0800,"Asheville, NC",Eastern Time (US & Canada)
568996669167181824,0,1.0,3,1.0,US Airways,,SweetingR,,0,airway point told sold voucher wasnt fast enough,,2015-02-20 20:52:32 -0800,"Asheville, NC",Eastern Time (US & Canada)
568996536555851776,0,1.0,5,0.6702,US Airways,,SweetingR,,0,airway kind gentleman gate tell go left get hotel voucher ticket gate took min get,,2015-02-20 20:52:00 -0800,"Asheville, NC",Eastern Time (US & Canada)
568996205910466560,0,1.0,7,1.0,US Airways,,SweetingR,,0,airway story start two hour undelayed flight make miss connection miami,,2015-02-20 20:50:41 -0800,"Asheville, NC",Eastern Time (US & Canada)
568995608238772224,1,1.0,9,,US Airways,,mjmohr24,,0,airway worrier able read stephen entire book holding stratagematical,"[42.201792, -88.3376974]",2015-02-20 20:48:19 -0800,"Crystal Lake, IL",Mountain Time (US & Canada)
568995277580996609,0,1.0,3,1.0,US Airways,,FirstTeachers1,,0,airway best think lousy way run hairline onliness way connect hold urs lamp zip,,2015-02-20 20:47:00 -0800,"Birmingham, AL",Central Time (US & Canada)
568995213529759745,0,1.0,2,0.6596,US Airways,,misskiayona,,0,airway flight schedule told am flight uncancelled flightless sitting cold plane 2 hour,,2015-02-20 20:46:44 -0800,nan,
568994886336307200,0,1.0,3,0.6419,US Airways,,misskiayona,,0,airway refuse compensate passenger uninconvenienced wouldnt even rebook another hairline disappointed,,2015-02-20 20:45:26 -0800,nan,
568994755268513793,0,1.0,3,1.0,US Airways,,stephenrodrick,,0,airway tell unwaited cobblestone min charge cobblestone phone change fee even tho wasnt allow make change onliness,,2015-02-20 20:44:55 -0800,nan,Arizona
568994696980238336,0,1.0,3,1.0,US Airways,,WesKnuckle,,0,airway stephen team needs build capacity,,2015-02-20 20:44:41 -0800,"Boston, MA",Eastern Time (US & Canada)
568994622866915328,0,1.0,3,0.6735,US Airways,,misskiayona,,0,airway write cry sure good fitly customer service experienced horrible,,2015-02-20 20:44:24 -0800,nan,
568994507074772992,0,1.0,3,0.6681,US Airways,,FirstTeachers1,,0,airway st x told travel advisory two urs hold lamp disconnected flo ohm charlotte phlegm wont help,,2015-02-20 20:43:56 -0800,"Birmingham, AL",Central Time (US & Canada)
568992757169065984,0,1.0,3,1.0,US Airways,,UnluckyDon,,0,airway made cobblestone call sair today merge advantage dividend miles time naysay call back late flight enough,,2015-02-20 20:36:59 -0800,"Santa Cruz, CA",
568992118309462016,0,1.0,1,1.0,US Airways,,Vinner12,,0,airway juck,,2015-02-20 20:34:27 -0800,nan,
568991327389671425,0,1.0,6,0.3515,US Airways,,XtianinNYC,,0,airway imi dumping dividend miles card forgetting hairline exist ridiculous airliner,,2015-02-20 20:31:18 -0800,nan,Eastern Time (US & Canada)
568990617394647040,0,1.0,7,0.6803,US Airways,,XtianinNYC,,0,airway dirty damn plane take hour get plane uncleaned refund pouting oftentime worst,,2015-02-20 20:28:29 -0800,nan,Eastern Time (US & Canada)
568985734163664896,0,1.0,3,1.0,US Airways,,jimmydubbybubby,,0,airway worst customer service jive ever experienced ill never fly hairline ever pay sleep hilly juck,,2015-02-20 20:09:04 -0800,Been inside your mum since '92,Central Time (US & Canada)
568983517037772800,0,1.0,3,1.0,US Airways,,mjmohr24,,0,airway ever sit hold lose track time boycott,"[42.2017895, -88.337723]",2015-02-20 20:00:16 -0800,"Crystal Lake, IL",Mountain Time (US & Canada)
568982821454245888,0,1.0,3,1.0,US Airways,,kidchorusteach,,0,airway us air ashamed service hold hour help representative reschedule due weather,,2015-02-20 19:57:30 -0800,nan,Eastern Time (US & Canada)
568981931599237120,0,1.0,3,1.0,US Airways,,stephenrodrick,,0,airway hold hour trusting suspect operator come days like inclement weather,,2015-02-20 19:53:58 -0800,nan,Arizona
568981079278751744,0,1.0,3,0.6889,US Airways,,KaiserRolls,,0,airway worst hold time crazy agent horrible accountability bucksaw,,2015-02-20 19:50:35 -0800,Arizona,Arizona
568979232786939904,2,1.0,9,,US Airways,,iamchristine_d,,0,airway kudos robin upharbor found uniting w pad delightful work,,2015-02-20 19:43:14 -0800,"Ptown, VA",Eastern Time (US & Canada)
568977167410802688,0,1.0,3,0.6523,US Airways,,stephenrodrick,,0,airway websterite wont let change onliness even though hairline tissued travel advisory hold cobblestone minute help,,2015-02-20 19:35:02 -0800,nan,Arizona
568977086922297345,0,1.0,3,1.0,US Airways,,MarthaH65165635,,0,airway always go happen airbrush shoeing customer service,,2015-02-20 19:34:43 -0800,nan,
568974120030875648,0,1.0,3,1.0,US Airways,,stephenrodrick,,0,airway trying change flight hairline travel advisory hold cobblestone min help,,2015-02-20 19:22:55 -0800,nan,Arizona
568973830086995968,1,1.0,9,,US Airways,,TexasJSlaughter,,0,airway help add advantage number known traveler number reservation,,2015-02-20 19:21:46 -0800,nan,
568971304914853889,0,1.0,1,0.6292,US Airways,,RhondaReger1,,0,airway less annoying road condition werent getting worse every min u keep passenger captive good reason,,2015-02-20 19:11:44 -0800,"Knoxville, TN",
568970274303045634,2,0.6953,9,,US Airways,,greatservicenow,,0,airway experience exceptional service cherry airport reservice professionalism,,2015-02-20 19:07:39 -0800,"Rhode Island-Concord, NC-DMV",
568969970513653762,0,1.0,3,0.3529,US Airways,,MattStropoli,,0,airway literally worst flying experience life flown lot,,2015-02-20 19:06:26 -0800,California,
568969667106045952,0,1.0,3,0.6679999999999999,US Airways,,HScottKillian,,0,airway purchase cobblestone upgrade flight 2 week ago gave someone else received refund sop,,2015-02-20 19:05:14 -0800,"Austin, TX",Central Time (US & Canada)
568969274410168321,0,1.0,2,1.0,US Airways,,MattStropoli,,0,airway figure 2 uncancelled flightless flight past week coming home 2 hour delay cart pull plane broke,,2015-02-20 19:03:40 -0800,California,
568969040133165056,0,1.0,3,1.0,US Airways,,kidchorusteach,,0,airway cobblestone minute hold help,,2015-02-20 19:02:44 -0800,nan,Eastern Time (US & Canada)
568968393765711874,0,0.6803,1,0.3456,US Airways,,kidchorusteach,,0,airway transferred cobblestone please help,,2015-02-20 19:00:10 -0800,nan,Eastern Time (US & Canada)
568966649728114688,2,1.0,9,,US Airways,,wearitbright,,0,airway,,2015-02-20 18:53:14 -0800,"neenah, wi",
568966330315091968,0,1.0,7,1.0,US Airways,,RTriplette,,0,airway flight cobblestone treatment passenger atrocious 2 hour delay deplane given direction,,2015-02-20 18:51:58 -0800,DC - SF - NC - MA,
568966274887389185,1,1.0,9,,US Airways,,adamsguitar,,0,airway corporate travel april possible purchase upgrade first class,,2015-02-20 18:51:45 -0800,"Charlotte, NC",Eastern Time (US & Canada)
568964227366387713,2,1.0,9,,US Airways,,GREATNESSEOA,,0,airway thank supervisor paninean worker excellent customer service provided,,2015-02-20 18:43:37 -0800,McKinney TX,
568964010101514240,0,0.6785,3,0.3476,US Airways,,GREATNESSEOA,,0,airway sympathy goffered holding reservation monday night thats pretty awesome ask,,2015-02-20 18:42:45 -0800,McKinney TX,
568963705439789056,0,1.0,6,0.6567,US Airways,,GREATNESSEOA,,0,airway express disappointment reservation department treatment sailor dealing death family,,2015-02-20 18:41:32 -0800,McKinney TX,
568963494390820864,1,0.7093,9,0.0,US Airways,,GREATNESSEOA,,0,airway thats spoke already weve already booked another flight someone else thanks concern unwanted,,2015-02-20 18:40:42 -0800,McKinney TX,
568962249177436160,0,1.0,3,0.6844,US Airways,,GREATNESSEOA,,0,airway stalked supervisor paninean wouldnt help cobblestone minute talking nothing,,2015-02-20 18:35:45 -0800,McKinney TX,
568961160357285889,0,1.0,1,1.0,US Airways,,jimmydubbybubby,,0,airway thought united worst hairline dinah guy far worse delta decent hairline,,2015-02-20 18:31:26 -0800,Been inside your mum since '92,Central Time (US & Canada)
568959916498509824,0,1.0,5,1.0,US Airways,,jamesdeming,,0,airway keith flew us air first time yesterday got proposition flight attendant story creditless,,2015-02-20 18:26:29 -0800,nan,
568959870445031424,0,1.0,6,1.0,US Airways,,GREATNESSEOA,,0,airway cobblestone year naval service run travel department command,,2015-02-20 18:26:18 -0800,McKinney TX,
568959665360384000,0,1.0,6,1.0,US Airways,,GREATNESSEOA,,0,airway us airway websterite double charge people book flight apparently jive never booked twice,,2015-02-20 18:25:29 -0800,McKinney TX,
568959416524886016,0,0.6632,3,0.3368,US Airways,,hrp911,,0,airway already tried con via admi,,2015-02-20 18:24:30 -0800,Knoxville,Quito
568958322306650113,0,1.0,7,0.6544,US Airways,,KClinton39,,0,airway new slogan dont want arrive time pick us,,2015-02-20 18:20:09 -0800,"Columbus, OH",Central Time (US & Canada)
568957769858060290,0,1.0,5,0.6531,US Airways,,JeffFassett,,0,airway crazy untreated momo poorly happy fairway,,2015-02-20 18:17:57 -0800,Florida,Eastern Time (US & Canada)
568957173692108800,0,1.0,3,0.6555,US Airways,,GREATNESSEOA,,0,airway werent able without preflight booking problem charging amount plus cobblestone fee help phone spoke 2 agent lamp paninean,,2015-02-20 18:15:35 -0800,McKinney TX,
568954558589702144,0,0.6629999999999999,7,0.6629999999999999,US Airways,,xmaspickles,,0,airway send remail detail late flight thank unresponding,,2015-02-20 18:05:12 -0800,"Pittsburgh, PA",
568949250152734720,0,1.0,1,1.0,US Airways,,GREATNESSEOA,,0,airway last time use hairline promise,,2015-02-20 17:44:06 -0800,McKinney TX,
568948462030467072,0,0.6386,5,0.3409,US Airways,,drfrnknsteindmd,,0,airway americana mention imi silver preferred member fly every week always even meal voucher,,2015-02-20 17:40:58 -0800,nan,
568948170060746752,0,0.667,2,0.667,US Airways,,hrp911,,0,airway need change div miles ticket travel unstarted due weather advisory told possible unless flight uncancelled flightless help,,2015-02-20 17:39:48 -0800,Knoxville,Quito
568947860424642560,0,1.0,7,1.0,US Airways,,drfrnknsteindmd,,0,airway americana supposed get fresno pittsburgher upmix instead imi getting upmix tomorrow,,2015-02-20 17:38:35 -0800,nan,
568947623626846208,0,1.0,3,0.3745,US Airways,,drfrnknsteindmd,,0,airway americana imi stuck airport fresno trying beat storm pittsburgher guy goffered nothing horrid,,2015-02-20 17:37:38 -0800,nan,
568947358349701120,0,1.0,1,0.6624,US Airways,,Benje0123,,0,airway hello question phone line jammer,,2015-02-20 17:36:35 -0800,nan,
568941140415803393,0,1.0,1,1.0,US Airways,,chrisseifert83,,0,airway americana u worst hairline ever figure merger cementmaker,,2015-02-20 17:11:52 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568940264020004864,0,0.6735,1,0.3469,US Airways,,masonkesner,,0,airway follow experience lighttight,"[0.0, 0.0]",2015-02-20 17:08:23 -0800,"Arkansas, USA",Central Time (US & Canada)
568940215190085633,0,1.0,1,1.0,US Airways,,tluecke12,,0,airway americana incompetent,,2015-02-20 17:08:12 -0800,Chicago,
568937741037088768,0,1.0,7,0.6633,US Airways,,kimlynam2,,0,airway next plane broken seat row another hour delay mad,,2015-02-20 16:58:22 -0800,nan,
568937707994419200,0,1.0,6,0.6699,US Airways,,GREATNESSEOA,,0,airway make purchase take money dont reservation,,2015-02-20 16:58:14 -0800,McKinney TX,
568937604328108032,1,1.0,9,,US Airways,,chrisseifert83,,0,airway americana u paying edental hairline,,2015-02-20 16:57:49 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568935917341286400,0,1.0,1,1.0,US Airways,,chrisseifert83,,0,airway americana thought u merge airway suck steever committee,,2015-02-20 16:51:07 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568935636318552064,2,1.0,9,,US Airways,,Shroomcam,,0,airway yes thank great job turning flight jan,,2015-02-20 16:50:00 -0800,Orlando ,
568935494375108608,0,1.0,3,0.6687,US Airways,,jswem25,,0,airway 2 hour hold issue still resolved hope make flight cobblestone hour every minute talk cobblestone minute hold,,2015-02-20 16:49:26 -0800,nan,
568933672033910784,2,1.0,9,,US Airways,,RyanMelton,,0,airway connection made thanks week daddy,,2015-02-20 16:42:12 -0800,"Independence, MO",Central Time (US & Canada)
568932061882552320,0,1.0,3,1.0,US Airways,,Tracy_M_Levine,,0,airway worst customer service experience ever today get together,"[35.22257093, -80.93941664]",2015-02-20 16:35:48 -0800,nan,Atlantic Time (Canada)
568930740127326209,0,1.0,3,1.0,US Airways,,Shapperdacapper,,0,airway know folksy use hairline doesnt customer service ever matter really hate complain brutal,,2015-02-20 16:30:33 -0800,"Denver, Colorado",Mountain Time (US & Canada)
568930588868141056,0,1.0,0,0.6473,US Airways,,Shapperdacapper,,0,airway imi plane sure mean sitting one story failure another fly guy,,2015-02-20 16:29:57 -0800,"Denver, Colorado",Mountain Time (US & Canada)
568929851379478529,0,1.0,1,0.6959,US Airways,,chrisseifert83,,0,airway still waiting unpromise notice rainer storyteller,,2015-02-20 16:27:01 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568929010966765568,0,1.0,3,0.6885,US Airways,,scottsalkin,,0,airway team terrifyingly rude young mother lamp baby trying check flight phu wa help,,2015-02-20 16:23:41 -0800,San Francisco & Scottsdale,Pacific Time (US & Canada)
568924897575088130,0,1.0,1,1.0,US Airways,,WorstThingsBot,,0,airway americana,,2015-02-20 16:07:20 -0800,nan,
568923795228139521,0,1.0,5,1.0,US Airways,,matthew_mahone,,0,airway rude crew member experience throwing shade calling customer reaching,,2015-02-20 16:02:57 -0800,nan,
568922138348019712,0,1.0,1,1.0,US Airways,,Jac_Doyle,,0,airway americana terminal e miami still worst smelly airport ever thanks nothing,,2015-02-20 15:56:22 -0800,"Philadelphia, USA",
568919673548337152,0,1.0,8,1.0,US Airways,,christinemmayer,,0,airway lamp told masked many question bag still flight cobblestone easy check land seatless,,2015-02-20 15:46:34 -0800,"Callahan, FL",Pacific Time (US & Canada)
568917054004334592,0,1.0,2,0.6653,US Airways,,mrcustaylor555,,0,airway uncancelled flightless original flight baru way home told dont eats never flying airway,,2015-02-20 15:36:10 -0800,nan,
568916807815438336,0,1.0,7,1.0,US Airways,,L_Hindle,,0,airway go flight last week undelayed already cobblestone min think cobblestone leave phlegm cobblestone gaiting,,2015-02-20 15:35:11 -0800,Boston,
568914516546850816,0,0.6875,1,0.3571,US Airways,,philCEP,,0,airway misjudgingly deliberate strategy seen multiple times sair make staff life easier expense passenger,,2015-02-20 15:26:05 -0800,"Cambridge, MA",Hawaii
568914125549649920,0,0.6309,7,0.6309,US Airways,,RyanMelton,,0,airway undelayed cobblestone need extra 5 min make cobblestone appreciate little help week,,2015-02-20 15:24:32 -0800,"Independence, MO",Central Time (US & Canada)
568913819881205761,0,1.0,3,0.6605,US Airways,,JEstradaEwart,,0,airway stuck tarmac hour half told longer go hotel available land phoenix unacceptable unhappy,,2015-02-20 15:23:19 -0800,nan,
568913418092224512,0,1.0,3,1.0,US Airways,,chrisseifert83,,0,airway happening airliner also marie rough worst customer service rep ever surliness,,2015-02-20 15:21:43 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568912730742255616,0,1.0,3,1.0,US Airways,,drKCfoot,,0,airway technical issue inefficient computer triage system personality compassion operator sad example sad company,,2015-02-20 15:18:59 -0800,Philly,Eastern Time (US & Canada)
568912678917271552,0,1.0,1,1.0,US Airways,,LonniebetCh,,0,airway suck ruined day vacation hisn even june,,2015-02-20 15:18:47 -0800,philadelphia,Quito
568912588748292097,0,0.6715,7,0.3729,US Airways,,CraigHall19701,,0,airway maybe prepurchase meal remail flight 9 min short 3 hour guess none goffered,,2015-02-20 15:18:25 -0800,Delaware,Eastern Time (US & Canada)
568911270566608896,0,0.6778,3,0.3667,US Airways,,CraigHall19701,,0,airway yep check mail promotion folder regularly,,2015-02-20 15:13:11 -0800,Delaware,Eastern Time (US & Canada)
568911225167474688,1,1.0,9,,US Airways,,S_truscott,,0,airway bag cobblestone x cobblestone x cobblestone hallowed carry,,2015-02-20 15:13:00 -0800,nan,
568910988361244672,0,0.6522,3,0.6522,US Airways,,thomasrhodes,,0,airway thanks nothing,,2015-02-20 15:12:04 -0800,South Carolina ,
568909605499215872,1,0.6577,9,0.0,US Airways,,thomasrhodes,,0,airway nothing tonight flight gogo internetted way someone send admi remail,,2015-02-20 15:06:34 -0800,South Carolina ,
568909200832618496,0,1.0,7,0.6643,US Airways,,CAEinNYC,,0,airway 2 bad plane lamp 3 gate change lots exercise travel let hope plane works imi tired,,2015-02-20 15:04:57 -0800,New York,
568908978001993729,0,0.664,3,0.664,US Airways,,CraigHall19701,,0,airway good infold already assigned option none sound like applied missing remail,,2015-02-20 15:04:04 -0800,Delaware,Eastern Time (US & Canada)
568905470502670336,0,0.6806,7,0.6806,US Airways,,thomasrhodes,,0,airway faster way get columbia osc making stay elt night undelayed flight,,2015-02-20 14:50:08 -0800,South Carolina ,
568904804451409920,2,0.6237,9,,US Airways,,MikeSelesky,,0,airway thank,,2015-02-20 14:47:29 -0800,nan,
568903820283158528,0,1.0,1,1.0,US Airways,,PrezHiggins,,0,airway american please get plane together go bluet,,2015-02-20 14:43:35 -0800,Stratosphere ,Eastern Time (US & Canada)
568903208015433728,0,1.0,6,1.0,US Airways,,LPNtoMD,,0,airway went confirmation please wait form,,2015-02-20 14:41:09 -0800,nan,
568902736462262272,0,1.0,6,0.6609999999999999,US Airways,,LPNtoMD,,0,airway found ti security code working tried dozen times,,2015-02-20 14:39:16 -0800,nan,
568902419972694016,0,1.0,3,0.6911,US Airways,,DoctorRedz,,0,airway nightmarish customer service elite member imi unappalled,,2015-02-20 14:38:01 -0800,Jamaica,Eastern Time (US & Canada)
568902192364548097,0,1.0,3,1.0,US Airways,,DoctorRedz,,0,airway never given number elite sair aa unwaited 3 hour answer seat gone,,2015-02-20 14:37:07 -0800,Jamaica,Eastern Time (US & Canada)
568901905910521856,0,0.6496,7,0.3344,US Airways,,ImAlexParton,,0,airway get bag e gate b gate charlotte airport 6 upmix flight late flight cause yalla ull ride us life,"[0.0, 0.0]",2015-02-20 14:35:58 -0800,"Atlanta, Ga",Eastern Time (US & Canada)
568899726273323008,1,1.0,9,,US Airways,,LPNtoMD,,0,airway debit card dividend member,,2015-02-20 14:27:19 -0800,nan,
568898634923843586,0,0.6522,3,0.3478,US Airways,,chrisseifert83,,0,airway nothing important told wait americana line patience,,2015-02-20 14:22:58 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568897700315435008,1,1.0,9,,US Airways,,MikeSelesky,,0,airway redeem pass admiral club 1 free visit clay card membership bring companion,,2015-02-20 14:19:16 -0800,nan,
568896751102533632,1,1.0,9,,US Airways,,trevels11,,0,airway almost home east coast freeze headed phlegm connect avo gif cowitch,,2015-02-20 14:15:29 -0800,Terrapin Station,
568895534825639936,0,1.0,1,0.6808,US Airways,,chrisseifert83,,0,airway americana someone please tell talk together indurite,,2015-02-20 14:10:39 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568895061284364288,0,1.0,1,0.6742,US Airways,,unicatfan,,0,insulting airway americana offer non require cobblestone voucher goodwill offering least bag fly round trip,,2015-02-20 14:08:46 -0800,"ÜT: 41.5333,-93.62944",Central Time (US & Canada)
568895050601508865,0,0.6292,1,0.6292,US Airways,,kidchorusteach,,0,airway travel advise nyctea phil pa winter weather us air dasnt posted one yet still change flybelt wo pen,,2015-02-20 14:08:44 -0800,nan,Eastern Time (US & Canada)
568894795294363648,0,1.0,6,0.6413,US Airways,,TimAtConservis,,0,airway imi trying request unmissed mileage keep saying cant flight cobblestone naysay call number,,2015-02-20 14:07:43 -0800,"Asheville, NC",
568894101766012929,0,1.0,3,0.6587,US Airways,,christinemmayer,,0,airway flight cobblestone carry stollen plane left gate worst customer service doesnt seem anyone concern,,2015-02-20 14:04:58 -0800,"Callahan, FL",Pacific Time (US & Canada)
568891505869344770,0,1.0,0,0.6787,US Airways,,brittneybla,,0,airway decking plane everyone board plane piss,,2015-02-20 13:54:39 -0800,nan,
568890203923980288,1,0.66,9,0.0,US Airways,,CraigHall19701,,0,airway used 2 get remail 1 prepurchase snack 2 time check got neither 4 tomorrow trip get sent,,2015-02-20 13:49:28 -0800,Delaware,Eastern Time (US & Canada)
568889054286053377,0,1.0,3,1.0,US Airways,,NatureNerdness,,0,airway link didnt work via mobile,,2015-02-20 13:44:54 -0800,nan,
568887349481861120,0,1.0,8,1.0,US Airways,,NatureNerdness,,0,airway wishing luggage 2 days pay way st thomas san juan spent extra mess,,2015-02-20 13:38:08 -0800,nan,
568885966523527168,1,1.0,9,,US Airways,,DavidHall1981,,0,airway imi frequent flyer us airway imi pantas still get notification thank,,2015-02-20 13:32:38 -0800,"Adelaide, South Australia",Adelaide
568885645927686144,0,1.0,3,0.3406,US Airways,,TimAtConservis,,0,airway get,,2015-02-20 13:31:22 -0800,"Asheville, NC",
568883826333777920,0,1.0,7,0.6596,US Airways,,chrisseifert83,,0,airway americana run show airport boarding pass naysay us airway wait american line outsuck,,2015-02-20 13:24:08 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568883598281076738,1,1.0,9,,US Airways,,xspike21,,0,airway chance travel advisory ca weekend,,2015-02-20 13:23:13 -0800,nan,Eastern Time (US & Canada)
568882629409411072,2,1.0,9,,US Airways,,walkerwj,,0,airway yes thank appreciate u decking,,2015-02-20 13:19:22 -0800,"ÜT: 38.955822,-94.728202",Central Time (US & Canada)
568881975177515009,0,1.0,6,1.0,US Airways,,bulezim,,0,airway cant book flight arn websterite,,2015-02-20 13:16:46 -0800,Somewhere in the Milky Way,Eastern Time (US & Canada)
568881442438176769,0,1.0,7,0.6268,US Airways,,chrisseifert83,,0,airway ridiculous broken cant wait board one home 5 hour late flight eventime brutal amytal,,2015-02-20 13:14:39 -0800,"Stamford, Ct",Eastern Time (US & Canada)
568881148325007360,1,0.6890000000000001,9,0.0,US Airways,,LPNtoMD,,0,airway yes sunday,,2015-02-20 13:13:29 -0800,nan,
568878979576410112,0,1.0,7,1.0,US Airways,,Allisonjones704,,0,airway since maintenance problem missing flight crew equal undelayed due weather imi confused since sunny skies,,2015-02-20 13:04:52 -0800,nan,
568877748967444480,0,1.0,3,1.0,US Airways,,TimAtConservis,,0,airway keep calling help line cobblestone cobblestone keep saying busy help lamp call back late flight week,,2015-02-20 12:59:59 -0800,"Asheville, NC",
568877690821877760,0,0.6421,7,0.3263,US Airways,,Allisonjones704,,0,airway like watch video loyal customer really untreated gasking explanation 6 hour delay,,2015-02-20 12:59:45 -0800,nan,
568877353478299648,0,1.0,7,1.0,US Airways,,Allisonjones704,,0,airway plies said remail undelayed due weather sky clear city undeparting,,2015-02-20 12:58:24 -0800,nan,
568875591308611584,2,1.0,9,,US Airways,,emikomusic,,0,airway imi enjoying flight far your great job today tough thanks making flight comfortable,,2015-02-20 12:51:24 -0800,"New York, London, Tokyo",London
568875453773168640,0,0.6421,7,0.3263,US Airways,,ScottKat22,,0,airway look delta made right call cho please evaluate joltproof,,2015-02-20 12:50:52 -0800,nan,Eastern Time (US & Canada)
568874399652306944,1,0.6404,9,0.0,US Airways,,JustCurious1971,,0,airway thats question question get past computer fasten know computer cant help,,2015-02-20 12:46:40 -0800,nan,
568874175693242369,1,1.0,9,,US Airways,,dineeno4,,0,airway dividend miles credit card lamp used book flight one bag free,,2015-02-20 12:45:47 -0800,Syracuse,Eastern Time (US & Canada)
568873459901702145,0,0.6675,1,0.6675,US Airways,,ScottKat22,,0,airway checked day cho needs added please evaluate,,2015-02-20 12:42:56 -0800,nan,Eastern Time (US & Canada)
568873199250706433,1,1.0,9,,US Airways,,DavidHall1981,,0,airway hi flying torc tomorrow weather looking ok problematic,,2015-02-20 12:41:54 -0800,"Adelaide, South Australia",Adelaide
568870841120731138,1,1.0,9,,US Airways,,Shroomcam,,0,airway u tell cobblestone elt jan gotten gate yet tight connection elt tomcod,,2015-02-20 12:32:32 -0800,Orlando ,
568870473934761985,1,1.0,9,,US Airways,,walkerwj,,0,airway please hold us need get home tonight weather almost,,2015-02-20 12:31:04 -0800,"ÜT: 38.955822,-94.728202",Central Time (US & Canada)
